type,original_scores,original_scores_std,scores,scores_std,dcc_pearson,dcc_spearman,dcc_kendall,dcc_mi,dcc_js,dcc_wd,dcc_xi,dcc_dcor,perturbation_type,dataset,ptb_ratio,corr_max_pearson,corr_max_spearman,corr_max_kendall,corr_max_mi,corr_max_js,corr_max_wd,corr_max_xi,corr_max_dcor,corr_cnt_good_pearson,corr_cnt_good_spearman,corr_cnt_good_kendall,corr_cnt_good_mi,corr_cnt_good_js,corr_cnt_good_wd,corr_cnt_good_xi,corr_cnt_good_dcor,scores_ratio,scores_std_ratio
regression,0.9724184466449153,0.02330461528137598,0.9323777160171582,0.02659756691955899,0.14102564102564102,0.2692307692307692,0.32051282051282054,0.358974358974359,0.0641025641025641,0.28205128205128205,0.48717948717948717,0.2948717948717949,ReplacementLinear,BMDS,0.07,0.9545454926953614,0.9707991056634241,0.9046990599316075,0.6576216729675265,0.6551731322263634,0.7270570566764085,0.838486731507268,0.9535589054505141,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.9588235591725892,1.1413004075984294
regression,0.9724184466449153,0.02330461528137598,0.8154775735934067,0.06046090690280122,0.15384615384615385,0.3717948717948718,0.38461538461538464,0.38461538461538464,0.0641025641025641,0.28205128205128205,0.6282051282051282,0.28205128205128205,ReplacementRand,BMDS,0.07,0.8500808419838385,0.9544799139813384,0.8740635970404832,0.6165485369321189,0.6664394383202431,0.70845837267365,0.7782866551879444,0.8915378045901693,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.8386076759516508,2.5943748125770996
classification,0.7774814814814814,0.02958676375708675,0.7710171428571428,0.02908392485144103,1.0,1.0,1.0,1.0,1.0,1.0,0.5164835164835165,1.0,Deletion,Crystal Structure,0.07,0.33428962317290206,0.3401379603346631,0.27437030043042354,0.10487311769433298,0.5905258889394658,0.5554763960387593,0.0971346844676626,0.3268996657469353,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.9916855400696865,0.9830045992939908
classification,0.7774814814814814,0.02958676375708675,0.7505708812260536,0.021953069785190647,0.6043956043956044,0.7252747252747253,0.8461538461538461,0.7582417582417582,0.8461538461538461,0.8571428571428571,0.6703296703296703,0.7692307692307693,AdditionLinear,Crystal Structure,0.07,0.3090921743355821,0.3308901534642205,0.26499420283941677,0.0994444463129914,0.5592680325126833,0.4981061707641695,0.4497401334251988,0.3152473887622075,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.9653874710891506,0.7419895587577521
classification,0.7774814814814814,0.02958676375708675,0.737551724137931,0.0289463477455257,0.4175824175824176,0.6703296703296703,0.7582417582417582,0.7692307692307693,0.8351648351648352,0.8791208791208791,0.5824175824175825,0.6263736263736264,AdditionRand,Crystal Structure,0.07,0.3676231309795453,0.36603440414025673,0.29591977600046887,0.09063902216028566,0.5505532574143003,0.48171018889646455,0.4335139815012319,0.34930561526912535,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.9486421756728344,0.9783546447722707
classification,0.7774814814814814,0.02958676375708675,0.7377777777777779,0.0332405725221168,0.45054945054945056,0.6153846153846154,0.6703296703296703,0.7912087912087912,0.8901098901098901,0.9010989010989011,0.5494505494505495,0.6263736263736264,ReplacementLinear,Crystal Structure,0.07,0.2620951863542797,0.3102910259570647,0.24865750928833588,0.09044729917821694,0.5647512321226428,0.4921405515815396,0.43193503430330615,0.29623767487552805,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.9489329268292684,1.1234947084793914
classification,0.7774814814814814,0.02958676375708675,0.7374814814814815,0.027788642655240742,0.4945054945054945,0.6593406593406593,0.6813186813186813,0.8131868131868132,0.7582417582417582,0.9230769230769231,0.6043956043956044,0.5934065934065934,ReplacementRand,Crystal Structure,0.07,0.2880369071740566,0.31278603343252587,0.2520930339376789,0.1033024950443563,0.5582987951991775,0.49807516695939175,0.41839151726071766,0.30105652243593073,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.9485518292682927,0.9392254889176477
classification,0.7883720930232558,0.05068399025263418,0.7783461538461538,0.05040632519848307,0.9111111111111111,0.9777777777777777,1.0,1.0,1.0,0.8888888888888888,0.6666666666666666,1.0,Deletion,Glass,0.07,0.7432137894640561,0.6027329975186693,0.4698160574297574,0.30589553537713626,0.5032104371701052,0.5729282271571763,0.37053835672489066,0.730864812420117,0.5,0.375,0.0,0.0,0.125,0.375,0.0,0.5,0.9872827320172453,0.9945216417893088
classification,0.7883720930232558,0.05068399025263418,0.7438840579710145,0.05411740821130693,0.24444444444444444,0.4,0.5333333333333333,0.7111111111111111,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.5333333333333333,AdditionLinear,Glass,0.07,0.6509604290326176,0.5257160087586693,0.40840435887755844,0.2460372595120654,0.44045547657435247,0.5471720780407744,0.7607587044012126,0.6437084300368137,0.125,0.25,0.0,0.0,0.0,0.25,0.125,0.5,0.9435697490487794,1.0677416663833863
classification,0.7883720930232558,0.05068399025263418,0.7548985507246376,0.04831200106509409,0.2222222222222222,0.5333333333333333,0.6888888888888889,0.7555555555555555,0.4,0.6444444444444445,0.5333333333333333,0.4888888888888889,AdditionRand,Glass,0.07,0.6573800274672519,0.5434827313966292,0.4228716073714909,0.2524901018201199,0.4426340023409414,0.5570377826623638,0.7735632970147066,0.6510256317718107,0.375,0.25,0.0,0.0,0.0,0.25,0.125,0.5,0.9575409345474755,0.9532004253075396
classification,0.7883720930232558,0.05068399025263418,0.7308859357696567,0.05610039677864718,0.17777777777777778,0.3333333333333333,0.5777777777777777,0.7111111111111111,0.4,0.6222222222222222,0.4888888888888889,0.4666666666666667,ReplacementLinear,Glass,0.07,0.6594793405902761,0.5547038991364005,0.4316267484626086,0.2518963006454334,0.4314356223649699,0.563890365508024,0.6645427450294298,0.6579838465571136,0.125,0.125,0.0,0.0,0.0,0.25,0.25,0.5,0.9270824554010394,1.1068662214441864
classification,0.7883720930232558,0.05068399025263418,0.7393023255813953,0.06239722654297701,0.3111111111111111,0.4444444444444444,0.4888888888888889,0.8,0.2222222222222222,0.5777777777777777,0.6444444444444445,0.6666666666666666,ReplacementRand,Glass,0.07,0.6656439290410489,0.5769583987379079,0.48575436656441884,0.2654902971932596,0.43107150500754204,0.5914125647543248,0.778440403055771,0.6708003523189761,0.375,0.375,0.0,0.0,0.0,0.375,0.25,0.5,0.9377581120943952,1.231103278016554
regression,0.8226129952588501,0.06084642733258695,0.8153504420267597,0.06928270270326804,1.0,1.0,1.0,0.7904761904761904,1.0,1.0,0.32857142857142857,1.0,Deletion,PUE,0.07,0.700638031771952,0.5198916874730881,0.38116171941962695,0.2648704516461794,0.505421796321516,0.5054219242487197,0.3497117441700377,0.6405185877788321,0.3157894736842105,0.21052631578947367,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.2631578947368421,0.9911713609267683,1.1386486559772582
regression,0.8226129952588501,0.06084642733258695,0.7090032953399781,0.0760635308482294,0.46190476190476193,0.5904761904761905,0.719047619047619,0.861904761904762,0.6238095238095238,0.8,0.5666666666666667,0.6333333333333333,AdditionLinear,PUE,0.07,0.5753414367485546,0.47213934306811334,0.34499327571908617,0.23109147514545858,0.4698266920470086,0.4202783256949536,0.3834324750358188,0.5592894568910027,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.8618916786220686,1.25009033698011
regression,0.8226129952588501,0.06084642733258695,0.6789764221896901,0.06893421725222312,0.4523809523809524,0.6142857142857143,0.7380952380952381,0.8809523809523809,0.6619047619047619,0.8428571428571429,0.43333333333333335,0.6047619047619047,AdditionRand,PUE,0.07,0.5984188229122366,0.4899764826283609,0.3630791204920549,0.2316037788948263,0.4697163396711014,0.43830415673926976,0.38105923988726687,0.591947558194652,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.8253898565947623,1.1329213607797917
regression,0.8226129952588501,0.06084642733258695,0.6962769824668656,0.1152335670608475,0.5095238095238095,0.6190476190476191,0.7428571428571429,0.8476190476190476,0.6952380952380952,0.8952380952380953,0.4666666666666667,0.6190476190476191,ReplacementLinear,PUE,0.07,0.6090787903414254,0.5140761363567128,0.379780781986204,0.22052171844213983,0.46553651925824563,0.44807452995756547,0.35291015703497564,0.5910464862289552,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.846421083158028,1.8938427794779158
regression,0.8226129952588501,0.06084642733258695,0.6535666788090783,0.1362197890662895,0.4523809523809524,0.6333333333333333,0.7285714285714285,0.8142857142857143,0.6,0.7904761904761904,0.41904761904761906,0.6190476190476191,ReplacementRand,PUE,0.07,0.5340999525629868,0.4490300923080815,0.33252457401725344,0.2330789515171714,0.47120559344736274,0.4076684161938438,0.35165555788678904,0.5619255533289684,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.7945007951198505,2.238747532730415
classification,0.8922537112010795,0.0505220807611312,0.8870952380952382,0.05522891653396901,0.989010989010989,0.967032967032967,1.0,0.7362637362637363,1.0,1.0,0.23076923076923078,1.0,Deletion,Bala Classification,0.08,0.43169357145110876,0.4106154136988559,0.3367414646305706,0.11913244021116236,0.5769038202519747,0.906506526493281,0.32973352033660586,0.4003499402161386,0.0,0.0,0.0,0.0,0.5833333333333334,0.6666666666666666,0.0,0.0,0.9942186028020018,1.0931639335104144
classification,0.8922537112010795,0.0505220807611312,0.8687108013937281,0.04996130427453036,0.5164835164835165,0.5604395604395604,0.6263736263736264,0.7582417582417582,0.5714285714285714,0.7802197802197802,0.31868131868131866,0.6263736263736264,AdditionLinear,Bala Classification,0.08,0.4482746096921547,0.4344538121051479,0.3560946005829249,0.12100415105013679,0.5625177630504166,0.8649199014268624,0.4459090909090909,0.42223605381293955,0.0,0.0,0.0,0.0,0.4166666666666667,0.75,0.0,0.0,0.973614108283551,0.9889003683507773
classification,0.8922537112010795,0.0505220807611312,0.8677351916376306,0.042110536544993735,0.5164835164835165,0.5274725274725275,0.6263736263736264,0.7252747252747253,0.5164835164835165,0.7142857142857143,0.2857142857142857,0.7142857142857143,AdditionRand,Bala Classification,0.08,0.42052835568800045,0.4141013697965892,0.33938949064196294,0.12284207449405646,0.558940685572271,0.8563718747045546,0.4563636363636364,0.40016004927716714,0.0,0.0,0.0,0.0,0.4166666666666667,0.75,0.0,0.0,0.9725206863746814,0.8335075656145813
classification,0.8922537112010795,0.0505220807611312,0.8614709851551957,0.049344096740936684,0.4945054945054945,0.4835164835164835,0.6483516483516484,0.7802197802197802,0.5384615384615384,0.6703296703296703,0.25274725274725274,0.6373626373626373,ReplacementLinear,Bala Classification,0.08,0.42984540436245594,0.4154152048559402,0.34686908732749216,0.11455885777427291,0.5506022182427801,0.8447727934909157,0.38540332906530095,0.415629281158711,0.0,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,0.0,0.965500030249864,0.9766837786083271
classification,0.8922537112010795,0.0505220807611312,0.8618488529014845,0.04903959467279432,0.5274725274725275,0.6043956043956044,0.6813186813186813,0.8021978021978022,0.4945054945054945,0.6593406593406593,0.25274725274725274,0.6923076923076923,ReplacementRand,Bala Classification,0.08,0.39181442982115644,0.3933733373112682,0.3224287725151354,0.12374835125264133,0.5556760136832517,0.858520429765648,0.4193548387096774,0.3779779392630782,0.0,0.0,0.0,0.0,0.4166666666666667,0.75,0.0,0.0,0.9659235283441225,0.97065666999453
regression,0.7349908328502035,0.2093661776691959,0.7680652251203248,0.1487657375525122,1.0,1.0,1.0,0.6,1.0,1.0,0.4,1.0,Deletion,Bala Regression,0.08,0.6421370657257881,0.4035229180485008,0.30545392547611466,0.22077895751531967,0.4344183375026427,0.45670904225954,0.40477575987224945,0.5724069942426326,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0449997344073843,0.7105528658385597
regression,0.7349908328502035,0.2093661776691959,0.4883863177260633,0.4074222702885109,0.5333333333333333,0.6,0.7333333333333333,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.4,0.7333333333333333,AdditionLinear,Bala Regression,0.08,0.5429239561014898,0.4020482923267747,0.2902773661913945,0.18018631590018544,0.39991745024238945,0.41535276867438614,0.469865319160516,0.5249069790795609,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6644794681753534,1.9459794071048517
regression,0.7349908328502035,0.2093661776691959,0.445526911811671,0.24092688113526955,0.3333333333333333,0.6,0.7333333333333333,0.6666666666666666,0.4666666666666667,1.0,0.06666666666666667,0.4666666666666667,AdditionRand,Bala Regression,0.08,0.5292846398199675,0.3813968649214503,0.28740725477983997,0.2329711723035227,0.40373184228713777,0.4544949062404203,0.4440589584344711,0.5149391113514283,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6061666239889997,1.150744040023219
regression,0.7349908328502035,0.2093661776691959,0.4940589869217936,0.25256325231134,0.06666666666666667,0.26666666666666666,0.4,0.6666666666666666,0.4666666666666667,0.8666666666666667,0.26666666666666666,0.4666666666666667,ReplacementLinear,Bala Regression,0.08,0.423500394253316,0.336699721962733,0.2508866263089343,0.18444795897701288,0.4176785069103353,0.47413414176014845,0.38557087613765084,0.4241872867382383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6721974817099338,1.2063230800841034
regression,0.7349908328502035,0.2093661776691959,0.391025296289185,0.2765092712093818,0.4,0.4666666666666667,0.5333333333333333,0.6,0.4666666666666667,0.8,0.3333333333333333,0.4666666666666667,ReplacementRand,Bala Regression,0.08,0.39384758986757057,0.3466522233645059,0.25024195009870287,0.1954803147874064,0.3977213766857052,0.4305304907270635,0.3741991080517465,0.4604321275571613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5320138412785874,1.3206969448822519
