dataset,perturbation_type,perturbation_ratio,SHAP_feat,SHAP_feat_ratio,max_shap_feat,feat,DCC_pearson_matrix,Corr_pearson_matrix,DCC_spearman_matrix,Corr_spearman_matrix,DCC_kendall_matrix,Corr_kendall_matrix,DCC_mutual_info_matrix,Corr_mutual_info_matrix,DCC_js_corr_matrix,Corr_js_corr_matrix,DCC_wd_corr_matrix,Corr_wd_corr_matrix,DCC_xi_matrix,Corr_xi_matrix,DCC_dcor_matrix,Corr_dcor_matrix
BMDS_data.csv,ReplacementLinear,0.08,0.005762576091725585,0.007414066315429331,no_soc_bandgap,a,0.3076923076923077,0.43295267570402657,0.38461538461538464,0.42913531573227737,0.5384615384615384,0.3144662807036795,0.46153846153846156,0.11944717349800159,0.5384615384615384,0.44947933593839823,0.6153846153846154,0.3432398565277307,0.5384615384615384,0.14284109460902006,0.5384615384615384,0.4182232785975535
BMDS_data.csv,ReplacementLinear,0.08,0.006306022079709654,0.008113257880041086,no_soc_bandgap,b,0.07692307692307693,0.5169300503223813,0.3076923076923077,0.4544739458912073,0.46153846153846156,0.33556933260493055,0.5384615384615384,0.1336303047534711,0.23076923076923078,0.43341065213651425,0.15384615384615385,0.2623818141136668,0.6153846153846154,0.1930268570048187,0.23076923076923078,0.48052877953038914
BMDS_data.csv,ReplacementLinear,0.08,0.01063580503617128,0.013683908481378225,no_soc_bandgap,DFT_energy_bi,0.15384615384615385,0.1586930477095259,0.3076923076923077,0.32123048899374274,0.38461538461538464,0.23183664801851483,0.7692307692307693,0.1346709092899494,0.23076923076923078,0.6133116677035254,0.6923076923076923,0.5327969879238021,0.7692307692307693,0.19480118898553667,0.3076923076923077,0.3139738425988691
BMDS_data.csv,ReplacementLinear,0.08,0.005986794190824279,0.007702542828255634,no_soc_bandgap,magnetic_moment,0.07692307692307693,0.29737092464897513,0.07692307692307693,0.14710356279965953,0.07692307692307693,0.12463464385978139,0.15384615384615385,0.1288423424375552,0.07692307692307693,0.3751342681065532,0.3076923076923077,0.5106795742866156,0.7692307692307693,0.2915892589925466,0.23076923076923078,0.3125312373823683
BMDS_data.csv,ReplacementLinear,0.08,0.004295757349648918,0.005526873634002277,no_soc_bandgap,formation_energy,0.07692307692307693,0.4571811248474092,0.46153846153846156,0.6977428845103916,0.6153846153846154,0.5498808370590228,0.23076923076923078,0.2220085588738677,0.07692307692307693,0.49207566678004416,0.15384615384615385,0.3808492544999781,0.7692307692307693,0.37945348286123937,0.46153846153846156,0.5639645296497834
BMDS_data.csv,ReplacementLinear,0.08,0.017425181677505223,0.02241904496513848,no_soc_bandgap,area,0.15384615384615385,0.5197950830485717,0.3076923076923077,0.43773515559786025,0.5384615384615384,0.3237624061214934,0.38461538461538464,0.14302476037414363,0.23076923076923078,0.27496028214361573,0.15384615384615385,0.2523227109727676,0.6153846153846154,0.20634304456599162,0.15384615384615385,0.5036829978519306
BMDS_data.csv,ReplacementLinear,0.08,0.009799132143879292,0.012607454442587852,no_soc_bandgap,d,0.6153846153846154,0.03003656179416175,0.9230769230769231,0.08122299785412064,0.9230769230769231,0.05376657128563278,0.8461538461538461,0.09056424066917032,0.38461538461538464,0.5815463637716227,0.6153846153846154,0.5801612330791033,1.0,0.08526228229356303,0.9230769230769231,0.15709338219845406
BMDS_data.csv,ReplacementLinear,0.08,0.7772490623307687,1.0,no_soc_bandgap,no_soc_bandgap,0.3076923076923077,0.9360762171513622,0.5384615384615384,0.9695467395545331,0.6153846153846154,0.9038050422900239,0.5384615384615384,0.6742606553760401,0.38461538461538464,0.05864197189227298,0.6153846153846154,0.0704333840676805,0.7692307692307693,0.8354481041999802,0.46153846153846156,0.9482143841962534
BMDS_data.csv,ReplacementLinear,0.08,0.023964990302269784,0.030833090014164805,no_soc_bandgap,dielectric_constant,0.07692307692307693,0.3381018638072807,0.23076923076923078,-0.6267478148641412,0.23076923076923078,-0.5372295017844165,0.07692307692307693,0.13216920290187675,0.15384615384615385,0.44294235034550183,0.23076923076923078,0.5583243617866637,0.38461538461538464,0.4184130249269701,0.15384615384615385,0.3453451503676797
BMDS_data.csv,ReplacementLinear,0.08,0.060599790607202886,0.07796701667992985,no_soc_bandgap,soc_energy,0.15384615384615385,0.04611287707897308,0.23076923076923078,0.15365022291096003,0.38461538461538464,0.1170986295192432,0.6153846153846154,0.09812716616512988,0.07692307692307693,0.6741164987346763,0.5384615384615384,0.7108520667731033,0.6923076923076923,0.11700454640381153,0.5384615384615384,0.1416232986641517
BMDS_data.csv,ReplacementLinear,0.08,0.008973592281900693,0.011545324036791003,no_soc_bandgap,del_e_bilayer_bottom_and_mono,0.15384615384615385,-0.3628932655635001,0.15384615384615385,-0.17917688331204512,0.3076923076923077,-0.12693717302921928,0.07692307692307693,0.14107198797754983,0.15384615384615385,0.7618927667111937,0.46153846153846156,0.9030752697421682,0.6153846153846154,0.09816453391958557,0.23076923076923078,0.3869962369097098
BMDS_data.csv,ReplacementRand,0.08,0.004300706176085817,0.005555419599110159,no_soc_bandgap,a_mono,0.3076923076923077,0.3997186640972876,0.46153846153846156,0.42376625007390795,0.5384615384615384,0.31315132161229636,0.46153846153846156,0.12486128141171604,0.5384615384615384,0.4662993747884499,0.3076923076923077,0.3250512963039689,0.5384615384615384,0.24918184580289815,0.38461538461538464,0.40955631748875365
BMDS_data.csv,ReplacementRand,0.08,0.010572397379501358,0.01365685103954675,no_soc_bandgap,a,0.3076923076923077,0.42713643474064084,0.38461538461538464,0.44502603366523963,0.38461538461538464,0.3283645845278236,0.46153846153846156,0.12954463103288347,0.46153846153846156,0.4400577637912113,0.3076923076923077,0.29593098513644167,0.6153846153846154,0.17059385044366548,0.38461538461538464,0.4393068412420496
BMDS_data.csv,ReplacementRand,0.08,0.0058485713695648174,0.007554868126993522,no_soc_bandgap,b,0.23076923076923078,0.4272989503265287,0.38461538461538464,0.42666657846587885,0.46153846153846156,0.31357432439781635,0.46153846153846156,0.12400031390362225,0.46153846153846156,0.4385780289655312,0.3076923076923077,0.2921584183805743,0.6923076923076923,0.15139624997838552,0.3076923076923077,0.41842132580385005
BMDS_data.csv,ReplacementRand,0.08,0.01651821913940995,0.021337341960197063,no_soc_bandgap,DFT_energy_bi,0.15384615384615385,0.1094666339223058,0.23076923076923078,0.3092226074792073,0.3076923076923077,0.22505627458378136,0.7692307692307693,0.13280444008204406,0.23076923076923078,0.6187723740311033,0.6153846153846154,0.5509631732179538,0.8461538461538461,0.19142324694849433,0.3076923076923077,0.301745208567508
BMDS_data.csv,ReplacementRand,0.08,0.00444207129819868,0.005738027416957217,no_soc_bandgap,magnetic_moment,0.15384615384615385,0.2524678615418793,0.15384615384615385,0.13505195548781374,0.15384615384615385,0.11442374265887277,0.07692307692307693,0.09989443684622279,0.07692307692307693,0.3706954618073731,0.3076923076923077,0.5027489128891118,0.6923076923076923,0.2515902720430878,0.15384615384615385,0.2437682225401325
BMDS_data.csv,ReplacementRand,0.08,0.012265284763932894,0.01584363138898154,no_soc_bandgap,formation_energy,0.3076923076923077,0.42046367585388883,0.6153846153846154,0.6731534988103228,0.6153846153846154,0.5297633794508143,0.38461538461538464,0.19827849150168775,0.07692307692307693,0.50629831724805,0.07692307692307693,0.4002900435392787,0.9230769230769231,0.34305811207811754,0.23076923076923078,0.5416311402724429
BMDS_data.csv,ReplacementRand,0.08,0.0059638630182654645,0.007703795642285493,no_soc_bandgap,area,0.15384615384615385,0.48106979540609923,0.23076923076923078,0.43147407211793964,0.38461538461538464,0.31799830006984564,0.38461538461538464,0.13036960887686053,0.15384615384615385,0.2706731565730533,0.15384615384615385,0.25025045581203764,0.7692307692307693,0.18212986308689283,0.23076923076923078,0.4676740551654258
BMDS_data.csv,ReplacementRand,0.08,0.0046807350610789675,0.006046320355748317,no_soc_bandgap,d,0.6923076923076923,-0.013981339826817733,1.0,0.07510360980291417,1.0,0.04867529330435681,0.7692307692307693,0.09477048750401777,0.5384615384615384,0.5803095546990226,0.5384615384615384,0.6042468278721469,0.9230769230769231,0.13308872008013206,0.9230769230769231,0.16220565215028976
BMDS_data.csv,ReplacementRand,0.08,0.7741460567217433,1.0,no_soc_bandgap,no_soc_bandgap,0.46153846153846156,0.871246815814944,0.5384615384615384,0.9637202010800842,0.6153846153846154,0.8878059546096033,0.6923076923076923,0.6485268912507894,0.46153846153846156,0.060911792364134666,0.46153846153846156,0.06611248337286109,0.6923076923076923,0.8045684272634493,0.3076923076923077,0.9074383207347928
BMDS_data.csv,ReplacementRand,0.08,0.0847899468015711,0.10952706671481212,no_soc_bandgap,dielectric_constant,0.15384615384615385,0.295468954523112,0.23076923076923078,-0.6259857515178262,0.23076923076923078,-0.5344319872431719,0.07692307692307693,0.11444112184944039,0.07692307692307693,0.44598943305997696,0.23076923076923078,0.5366757012822562,0.6153846153846154,0.4319692225312529,0.07692307692307693,0.30261942342726234
BMDS_data.csv,ReplacementRand,0.08,0.04106434236250218,0.05304469616030379,no_soc_bandgap,soc_energy,0.07692307692307693,0.027035768204168413,0.23076923076923078,0.15807727069154853,0.38461538461538464,0.11979031686849273,0.6153846153846154,0.09450342533430206,0.15384615384615385,0.667843733204688,0.46153846153846156,0.7322612998297025,0.8461538461538461,0.1205975079596745,0.5384615384615384,0.14369609377161688
BMDS_data.csv,ReplacementRand,0.08,0.009078282506422808,0.011726834268027382,no_soc_bandgap,del_e_bilayer_bottom_and_mono,0.15384615384615385,-0.3106346654714329,0.15384615384615385,-0.17846248944209112,0.23076923076923078,-0.12567972877928205,0.07692307692307693,0.11805968738143882,0.07692307692307693,0.7482483492647225,0.38461538461538464,0.8843389557079999,0.6153846153846154,0.08624673046096798,0.23076923076923078,0.3091018193934678
Crystal_structure.csv,Deletion,0.08,0.009546509400715575,0.21481215382480684,τ,v(A),1.0,-0.09612732814317652,1.0,-0.02152320063127758,1.0,-0.0199826945429452,1.0,0.047550233457306766,1.0,0.3374772455655986,1.0,0.6370351534409734,0.2857142857142857,0.08805392004958168,1.0,0.14832390979007323
Crystal_structure.csv,Deletion,0.08,0.008159357686555326,0.18359896009158738,τ,v(B),1.0,0.09612732814317652,1.0,0.02152320063127758,1.0,0.0199826945429452,1.0,0.047550233457306766,1.0,0.4003217461151825,1.0,0.3181882700316433,0.21428571428571427,0.06862741028076491,1.0,0.14832390979007323
Crystal_structure.csv,Deletion,0.08,0.014060903271186549,0.316393436555926,τ,r(AXII)(Å),1.0,0.2185458574335422,1.0,0.20010478823021818,1.0,0.16406715739344752,1.0,0.048143764510958545,1.0,0.38132887390847103,1.0,0.3259762737357271,0.6428571428571429,0.04347958983509026,1.0,0.20147327098547638
Crystal_structure.csv,Deletion,0.08,0.01514914587505858,0.3408806839684876,τ,r(AVI)(Å),1.0,0.2746006925780697,1.0,0.24855655032540452,1.0,0.20689107485243882,1.0,0.06772558425304104,1.0,0.28356257580597655,1.0,0.4719696981964136,0.42857142857142855,0.003233689089181868,1.0,0.24062880503533854
Crystal_structure.csv,Deletion,0.08,0.017834407485353813,0.4013034841646882,τ,r(BVI)(Å),1.0,-0.1571290994786918,1.0,-0.16493754547786593,1.0,-0.13534567178167278,1.0,0.037115937321907294,1.0,0.33662554999459326,1.0,0.4236037966872519,0.6428571428571429,0.021930915169822596,1.0,0.18851614292348703
Crystal_structure.csv,Deletion,0.08,0.028269792060598625,0.6361167905267475,τ,EN(A),1.0,0.06775901057553252,1.0,-0.1177988961510899,1.0,-0.10406664137090717,1.0,0.10704637655322098,1.0,0.34719303482947733,1.0,0.5475144491990297,0.21428571428571427,0.02707091850783694,1.0,0.17666907647444946
Crystal_structure.csv,Deletion,0.08,0.0370211556641571,0.8330368568751352,τ,EN(B),1.0,-0.014055279233347932,1.0,-0.03259644382410696,1.0,-0.02701147817157904,1.0,0.04410970184548242,1.0,0.43953015706894055,1.0,0.4588789091032433,0.8571428571428571,0.035553596311919455,1.0,0.14766099580465983
